text,label
"baby brudda is home ️ @ Henderson, Nevada",0
My butthead @ Trout Creek Recreation Center,0
Aldean and the boys about to blow it up #theydontknowtour jasonaldean @user,3
happy 2nd birthday bubba ️ @ Mamma Mia Restaurant &amp; Pizzeria 2,0
the Beanie to my Baby ️ welcome to the fam little one @ Delta Gamma UK,0
Coffee = Happy David {what makes you happy?}••••#coffee #coffeetime #foodporn #aesthetic…,0
Just cheesin’ for the camera .... @user #instalike #igers #ale #unicorn…,3
Russ wasnt feelin it but I definitely was @ Cuthbert Amphitheater,1
"Look! My lil buddy, Nick Berry, brought me my very own Disney Princess Ariel cereal! I love ️…",0
#blackkeysclothing In Stock #swagger4you #s4y #fashion #urbanfashion #complexmagazine…,1
My Second City Family ️ Our show is today! Come see our hilarious re-improvisation scene work…,0
"Food, family and fun!! Happy Tuesday @ Indianapolis, Indiana",0
Musical Chairs at work!! @ Hall Honda Virginia Beach,0
30 Days challenge to workout for at leased 1 hour!!! Who is up to it? #combackseason2017 …,3
timeless ️ @ Walt Disney's Magic Kingdom,0
Honestly speaking... Do you think I and #MYDM have what it takes to become #instafamous? I…,1
#Repost adamw・・・Paper work be like.. (Tag a friend) w/ @user natalie.odell…,3
Beautiful soft blonde 3D brows with powder fill. #wakeupwithmakeup #browgoals #browmaster…,0
And so it begins... #nilesrodger #chic #msg #earthwindandfire #2054 @ The Garden,4
RT @user Looks like Troy Aikman was enjoying some of Colorado's finest during the weather delay,4
me &amp; bestie only1suebhoney @ Shoreline Amphitheatre At Mountain View,0
STACKZFAMELY!!! Bro @user got some out DONT SLEEP !!! @user,1
"Bestie appreciation post because idk what I would do without her @ Cinncinati, Ohio",2
#Miami my Mammy. #Miamivice. - Mick N Don. Crockett n Tubbs @ Mac's Club Deuce Bar,3
On location earlier today to get the Lt. Governor and her team ready for election night ️ @user,1
️Concert rained out so we ended up here ️ #buckeyedonuts #osu…,1
trying #threadtheneedle &amp; here comes fight_club4life trying 2 jump in my pics. …,2
"could spend all day here (@ The Book Table in Oak Park, IL)",0
"#thesetwo ️ ️ ️ ️ @ Clarks Summit, Pennsylvania",0
it's raining outside @ Iglesia El Shadai,3
My better half got a good laugh out of the name @ Meijer,1
I forgot my iPhone on stage before @user I so deserved to find these on my pictures…,1
"13 yr old son's new shoes. Tailor-made: he's 13, and he's called Max #neverstoplaughing…",0
I love you @user #babysister #onlysister #twinning #minime #littlesister…,2
"#seven17theLabel #EngagedtotheBLVD @ Clifton, Cincinnati",0
That 70s @ Point Place,1
This cat is amazing @user @ Musicians Institute,0
I call this photo series: just a truppla guys...eatin apps who'da guessed that while THEY were…,1
baghdad_6 PULLED UP IS LITTT #THEFAMILYYY HOTBOYZZZ @ South…,3
"Other then the boxed being fucked, these are ! @ Lake Havasu City, Arizona",3
"Love them @ Oxford, Ohio",2
"Don't let that little mean mug fool you, she loved her milkshake. @ Parsons Dairy Bar",1
Our night consisted of lots of laughs and karaoke all night! ️ @ Block 7 Bar &amp; Grill,3
"Thankful for you ️#happythanksgiving @ Los Angeles, California",2
Minus the Bears hat this is a cute pic #merica #shouldbepanthers #whatyagonnado…,0
Cutest person at my Panel .I had so much fun at #AnimeCTX! Definitely want to come again! I…,1
"I'm a damsel, and I'm in distress, but I don't need saving. I'll save myself. ️…",1
Where's My Money .....#5olid @ Cream-Burger,2
I'm on the ppl train dying of laughter #ThanksGivingClapbacks…,3
So grateful for this man of mine @user ️ This year has been the highest of highs and…,4
Nailed it. #Epcot #AnasBachelorette #drinksaroundtheworld #foodandwinefestival @ Canada…,0
I love you Marina ️. Your such a beautiful &amp; talented woman -so happy that we work together &amp;…,0
Have you checked out hannahgreyellis EP yet because it is #Nashville #Tennessee #countrymusic…,3
Got my hair cut! Feels so much better #newdo @ oasis hair salon,1
Follow @user #NewYorkCasting TV Series #Casting (Paid) Tag Some New Yorkers Below Who Are…,3
"Wait!!!!! @ San Diego, California",0
It's always a blessing when we get to serve the ones we . Thank you @user for selecting us…,0
"Got a new dab rig tonight. Hits like a boss. @ Sumner, Washington",3
"4 years of friendship has only made our weirdness grow stronger. I luv u boo @ Dallas, Texas",0
Thank you so much for your wild energy @user @user #chapkisdanceintensive…,2
Can't wait for the new @user album to drop Photo by…,3
Thanks for making another weekend trip from Boston to watch the Hawks win with me. Ily @user,0
"So grateful for these three furry, lovable weirdos in my life love ya Jack, El Bell and Coop!…",0
S U N D A Y #funday starts #now GO ================================== #krisdamayor…,3
"Great times interning at the #1 News Station in Dallas, Tx. See y'all next summer. @ Kdfw Fox 4",3
Love you to the moon and back with a twist in between @ Riverside Park,0
Gorgeous Danielle in her stunning @user gown.Makeup and hair @user #BAAgne…,0
Blessed to have such amazing people by my side @ Marine Corps Base Camp Pendleton,0
"Finished and played up tasty and a bit @ Roscoe, Illinois",0
Im at the Harry Potter coffee house. Don't mind the butt @ Bad…,3
"Best weekend ever with my man! Thanks for the vacation baby! @ Downtown Solvang, Solvang,…",0
When u out playing with ya kids on #laundry #day @ Christiana Mall,1
Driving Mrs Daisy @ My Home,2
"When you surround yourself with great people, you are bound to have a great time! Love you guys …",2
"All I heard all night was how ""lit"" this event was!! So glad my…",1
One of the wigs I made for #rawartists show! #muycaliente ewurabena26 looked so good in…,0
I’m BIG TIME now. DJ’d Puffys New Years Eve Party @ Star Island Homes on Miami Beach,3
Whenever clients send us memes and they’re too funny not to share... This is a great example…,1
Our child: “Video in progress. Text/call.” Lol. @ La Lewis Locale,4
Pre-movie selfie #dunkirk #dunkirkmovie #datenight…,3
Loving working alongside my firstborn. @ Dolcezza Gelato,0
She will call me at 4am for a beat!! Just to go through TSA .. gotta love her @user …,1
"SOLD •5 Best Street,Westwood, NJ •Me &amp; my partner Nick Salemme were able to list this home…",1
Had a blast with this overwatch piece Lyrin is taking appointments for…,3
first game tomorrow... #2 #swayboogie @ Carroll House,4
"At this point, I support what’s dope that it. The boy @user blessed us w/ this vid /…",3
A wonderful evening with @user ️! So lovely to see you again! If you haven't heard of…,0
My wife is turning blonde! #vacation #bahamas #beautifulwife #brunettetoblonde @ On Bahama…,0
I makeovers. Balayage and Cut. @ Style By Gina Studio,1
Yeah we fire !!! Mother and son bonding!!! #weekendshopping…,1
For those that asked me how does a plane fly. Your welcome! @ Louis Armstrong New Orleans…,0
When you get the Whole Foods Store Team Leader to wear your shirt! @ Whole Foods Market,4
Love our plaque from the @user ️ Such an honor to be able to help our city’s finest stay in…,0
"Merry Christmas from the Cookes! Hope everyone had a blessed day. @ Lincoln, Missouri",0
"Saturday's #tbt @ Edgewater, New Jersey",3
"Caption this.. @ Murphy Farm, Inc.",3
"Don’t ask me where I’m staring cause even I don’t know @ San Francisco, California",1
Dodgeball fun @ Two Rivers YMCA,3
almost fell in the falls @ Webster's Falls,3
A very strong sangria @ Red Robin Gourmet Burgers,0
Loving you is my favorite adventure. @ Squam Lake Dog Cove,0
NEW TOP IN STOCK NOW! @ U Gotta Have It Boutique,3
"Facts ""@iam_xaiver: Only Atlanta niggas know",1
This is the LAST Little Bennie we have in stock! Get it before it's gone call (330)369-2313 to…,1
"I Breakfast#eggs #bacon #cheese #coffee #keto #bulletproof #bat #october @ Denver, Colorado",0
Made some ensaymada bread. Used coconut oil instead of butter. …,3
Ill post this video completly in my youtube channel guys SUBCRIBE…,3
Love ️ #amor #besos @user #ilovemycreep @ St. Louis,0
"#Happynewyear #2018 #family en Yonkers, New York",0
#botd #braceletoftheday #braceletsoftheday #braceletstacks to match my #lularoecarlydress ️…,1
Always need a selfie with my girl ️ @ Busch Stadium,2
Bentley Continental GT #bentley #bentleycontinentalgt #continentalgt #continental #supercar…,3
Will never be too old for Disneyland ️ @ Disney California Adventure Park,0
New York City - 4 weeks and counting. Nov 9-12 This Training Camp is going to change Lives…,3
Forever catching up on my shows! @user and I went on an adventure to Orlando to see…,1
My Homie @user had Dallas HOB on @ House of Blues Dallas,3
"thanks @user for these #purposetourmerch sweats @ Los Angeles, California",3
LL and CC Reunited ️ #BossBabes #Latergram #WeDontLiveHere! @ Radisson Blu Minneapolis Downtown,3
"A beautiful day in Mystic ️ @ Mystic, Connecticut",0
"Slightly less crowded today (@ Oldsmobile Hill in Brawley, CA w/ @user",3
"Bless you, cold front, for letting me enjoy a hot butterbeer today ️ @ The Wizarding World of…",4
Throwback of me and my boys Love y'all . Tag 5 people if you love what you do…,2
When The Entire Staff LIT donn_mota eddy.rowe elinarossj Song Made By @user AlSO…,3
Mom is teaching the 5-month old Lab how o “Gangnam Style” @ The Chatham at North Hills,0
"Roman Sky #avengedsevenfold #a7x #a7xworldwide @ Toronto, Ontario",3
My ️ @ Queen City Radio,0
"My awesome friend Debbie and I at my sister Christine's 4th of July party 2017 ️ @ Acton,…",0
During holiday season it’s never to early to start drinking! Or any time of the year .…,0
Dropping Tomorrow @ 12pm @ Florida,3
️ this man!! @ Mandalay Bay Resort and Casino,0
Surround yourself with goofy friends that always lift you up @user,1
#kingscrossstation ️ @ Hogwarts Express from Kings Cross Station - Universal Studios Florida,3
"Primos en Noche Buena ️ @ Montgomery County, Maryland",3
COMING SOON: #CGG “CERTIFIED GO GETTA” by FLORIDA J (@FloridaJ850) x PC SLIMM (pcslimm) x…,3
My beautiful mommy's senior pic from the 70s on the left Me on the right from earlier today!…,3
getting ready for the abtofficial Fall Season with @user || dogpound #DOGPOUND…,3
Here at my show now! Goes until 9 or a little later. @ LACDA Los Angeles Center for Digital Art,0
Family ️ thank you! Good luck tomorrow! See you again. #familytattoo #stickman #lineworktattoo…,2
Name the trillest news reporter you know... Don't worry.. I'll wait they talked me into…,1
️ @ The Fabulous Fox,0
"Civic duty today. Looking through Twain. Timely message. ""L ️VE WORLD."" (I particularly love…",0
"Happy 8 months my love (@ Ikinari Steak in New York, NY)",0
"Getting dress shirts for our friends wedding. (at @user in Madison, WI)",0
"It was fun, Palos Verdes @ The Spa at Terranea",0
Never bring sand to the beach bring #recordbreakingheat•••#Bakerbeach #SFSummer…,0
Don’t mind Harlee’s reaction to Pistol Pete #AggieUp @ Aggie…,3
"fr tho. Both times @ Richmond, Virginia",4
"shenandoah, you rolling river, are one thicc bih. ️ @ Shenandoah River",1
"5 mins later... 1 sleep... 1 bored @ Far East Detroit, Detroit, Michigan",3
Cloudy and foggy day today. (And yes I like taking pics from the 21st floor!) @ Williams…,0
@user what's good homie....I texted you...what's been good tho my guy?,1
Mashan jade and hematite combination with gold accents. #Relax @ Relax. By JMase,3
Gigs cause the Aggies are winning rn and I’m missing Aggieland and my girl #bthonewmexico @user,4
"If you do not have Flash, you become Batman @ San Jose, California",1
"Jada like ""C'mon where else y'all gone get this exclusive??""SU see y'all Tuesday at French…",4
"here's to you, here's to me, big &amp; little we'll always be #biglittlereveal #staylit @ Southern…",2
@ Barcode New Jersey,3
"Coloring cookies isn't just for kids Congrats to Louise, stitching extradinar at…",2
"""being bad never felt so good "" @ Mountain Winery Concerts",1
Someone’s in the spirit I was actually startled then had to stop and laughed because I was…,1
"Fixing my ride in D9 , highly recommend it. @ Ye Olde Bicycle Shoppe",4
We are so in Love ️ with these “mini” barn doors. We made four of them all together. They were…,1
brainbagz new track is @ Diabolical Records,3
"@user bruh Boosie a trip for this one @ Brownsville,…",0
Opera night with my bestie @ Seattle Opera at McCaw Hall,0
"Exclusive HP Game Official Grind Gear Vest size medium to 2xl, Limited Supply #hpgame…",3
The hate at a all time high right now but I sware I was built fa dis shit cum Monday u…,3
And so it begins setting up for the UOF 60th celebration come on…,3
Few pictures from kids karaoke at Stonewall during the trick or treat event I do it for the…,3
#niece #sisters ️ #guncle @ Tavern+Bowl EastLake,0
"We’re laughing at this time, but we’re dead after the hike. #RunyonCanyon #hikeday @ Runyon…",1
Love these women. ️#LIWho #girlgang #latergram @ Hyatt Regency Long Island,0
"Lazy afternoon with this goober ️ @ Los Angeles, California",1
@ Possum Creek Skatepark,3
"Endless Love ️ #longingforfowler @ Charleston, West Virginia",0
️#ilovemiami @ Treasures on the Bay,3
Crispy Cod with Green Curry from foodogjax It's y'all!! @ Riverside and Avondale,0
"So BLESSED to have you as my Mother-in-Law, so THANKFUL to have you as my friend. Happy…",0
This place is beautiful. #2017 ️#lakemead #nevada @ Lake Mead,0
My summer dress game is strong . #PostsFromLastNight #Latergram #ThankYouSensibleMeals @ Oak…,0
Available Appointments Wednesday-Saturday You Can Easily Hit The Link In My Bio or Simply Call…,3
"The DEFENDER! Pipe Creek FD’s new custom Grass Rig in Elwood, IN | #emergency #grassrig…",3
"Time for worship! I pray for you, you pray for me and watch God change…",0
Hello from this pretty lady and me! Time with mom in MN #lovelyday #september #timewithmom…,0
TODAY IS #FIRSTFRIDAY AND IT'S af and #nosédanceparty is here!!!@sirjoq is back hosting a…,3
"Through Avenue of the Giants @ Avenue of the Giants, California",0
We got our #redken #haircare learn on at @user and it was a #fun day... thanks…,1
Custom gem combination for the one and only DJ Pitt @ Enchanted Jewelz,3
@user i sampled #jheneaiko never call me remix ft Kurupt @ Miami Florida,1
Here was yesterday's #breakfast : a dark chocolate chunk banana bread that came out perfect! I…,0
Finding friend with the same mental disorder......priceless #friendshipgoals #friendship…,0
Thanks for being my roommates back in Boulder ️Wishing right about…,1
Ikea Greenhouse complete! Gunna put my herbs in tomorrow @ IKEA,0
"Happy Birthday paytonayers, my 1st baby girl, an old soul &amp; kid at heart, my lil paradox photo…",0
Blowing up! #goodmorning #goodmorningpost #morningmotivation #mornings #dailymotivation…,3
"#51 - why I’m thankful today. @ Burtons Grill of Westford, LLC",1
Wanted to capture this Dope woman in her essence and studio ️ ️ ️ and just met her two days ago…,0
"Movie night with my best friend? ""Totes magoats"" @ Georgia College",0
I LOVE ️. I think you deserve to as well. Happy Sunday. From your…,2
7th Ward girls are the prettiest. @ 7th Ward of New Orleans,0
This autumn day.My person.Creation.Grace. ️ @ Spearfish Canyon,0
Doing what I do best. #djlife #gymnastics #kids #stylisticdjs #event #fun #goodtimes @ Gymtime…,1
When you cut the axle on 3 parts is because you had to work a lot #gokartlife…,1
"Remix of the week!!! NYC's own nathanielrnb ""Stick Up"" Just entered Top 100 on Hypeddit at…",3
Did this pretty girls makeup for her birthday today #birthdaygirl #falsies #twofaced…,0
I saw white spots to get these pictures. Like them dammit! #sunset #gorgeous #mountains #sky @user,0
rainy #humpday 27 days left until #armytenmiler trying to get in a fee miles every day until…,3
I’m almost there......home that is (Princess Tiana coffee cozy by sweetcozycafe snuggling a…,0
"Sunshine and American history, it's a great weekend with the bf in #washingtonDC @ National…",0
When u go to lunch with Mama #leftoversfordays @ Golden Chopsticks…,2
The hospitality here is nothing short of amazing. #Nashville buddies are ️ ️ ️...…,0
That's a pretty picture. @ St. Patrick's Cathedral,0
Like #GOT?? Get your teaser on with some Sex &amp; War trailer style -- link in bio -- produced…,3
Last minute tea party Even Paw-paw aka The Mad Batter attended. .…,3
"• I don't post on there as much as I should, but that's going to hopefully change So if you…",1
Thanks to my sweet friend for these incredible inner child cards! ️Today's Card: V The…,0
Update: Today is 1 month since Dad's heart attack. Praying to leave the ICU in a few days. I…,3
"#HappyBirthday Miss jourdandunn!! Hope you're having ""MourthanFunn"" today!! I Love You Babes! ️…",2
Loved working with mydcdress at this amazing event! #Repost @user Thanks again… To…,0
"I was a young boy, selfish and wild like a fire in LA @ Austin, Texas",1
christ lads sure it's only me and bloody Doctor Phil @ My Father's House,1
#New HEAT #Os produced by 1 of #Nyc illest #producer @user #cleanordirty #djs hit me…,3
Pizza with Irish cheese. Ugh. Can’t wait to devour this shit. LIT! #food #foodporn…,3
I miss this so much. Can’t wait to be at SnowGlobe in 58 days •••“Last Chance” tickets…,1
"Lovely day with oiseauxrebelle, despite the rain ️ #nyc…",0
New Essex paisleys are in! @ Vermont Summer Festival Horse Show,0
Patiently waiting for my flight to Boston! @ Mitchell Airport,0
Great weekend with my favorite guy ️ @ Georgian Room,0
"I wAnt tO lAugh Often, feel lOve, hAve a lOt of insAnely diRty sex …",1
"Mood @ New York, New York",0
"Last Friday was ! Probably not the best picture but when the Dj, the Mc &amp; celebrity guests are…",3
"Had a lovely night with my girl, Jelly! Thank you for today! ️ @ Dickinson Festival of Lights…",0
Serve with love #nojudgementzone #loveoverhate #attheo @ Oasis Family Life Church,0
We're here at SDCC! Cosplaying as a couple if you see us say hi!...#sdcc #sandiegocomiccon…,1
Friday we also have @user hosting! @ Flyway at Fox,3
Ran into this girl!! :) @user ️ #battleofthebands @ House of Blues Anaheim,3
soul sisters #weekendvibes @ W South Beach,0
"rudy &amp; julia - tuscaloosa edition. my heart is full ️ @ Tuscaloosa,…",0
Don't judge us we are in travel mode. How lucky are we! ️Ran into my sister BFF &amp; my…,1
i love hyping ppl up,1
MAID OF HONOR &amp; BRIDE TO BE. Stingrays for life . I love you ma! #VivaLaLiz #stingrays #bae…,0
// Shoulder Complex // #5Starmentality #AmourTrainedMe 4 Rounds 4 Reps of…,3
You swing your best when you have the fewest things to think about @ Santa Monica Aerial Bars…,1
"...check out my steak... I mean kids!!! lol..Sylvia says ""go…",1
This was our first family Halloween costume two years ago! ️ ️ ️I still love the Waldos. Taking…,0
Rolls hockey anyone @ Skate Safe America,1
So thankful for family and for friends ️ #thanksgiving2017 @user,0
A fancy limo ride on The Strip was on my bucket list #thestrip @ Las Vegas Strip,3
"Friday morning cuddles. @ Baltimore, Maryland",0
Pretty sure this is what I looked like in the 80s too... #carpediem #grateful #personalcoach…,1
got his ass @ University of Phoenix Stadium,1
@user @user @user @user US security needs o'er b &amp; butter needs.Ur house's on &amp; u save the fridge? #AMJoy,3
Without you I'll be miserable at best Snap mi: AliDominguez14#military #armystrong #army…,1
"Beach day #saturdayafternoon #beachday @ Fort DeSoto North Beach, St Petersburg, FL",0
Came across this gem on my run today #hendersonlife #runforlife…,4
What a beautiful day for a spontaneous photo shoot photo creds to…,0
New song!! Rye Davis band tonight at the @user this is your new theme song!!…,3
Tonight! @user 's INFERNO @user #deviantwitch #mckittrickhotel…,3
AnnaBelle has been using wikiHow to practice drawing this evening. #countrygirl #drawing…,3
I had to get a picture of Mystic Pizza. The movie was so cute. @ Mystic Pizza,0
bless up @ Penn State Harrisburg,4
"Back to the grind @ Pinellas County, Florida",1
I still fall in love every time I see my ride. #TriumphMotorcycles…,2
I'm not heavy @ Texas State Capitol,1
"Team lunch at @user (@ Planta in Toronto, ON)",3
@ Exclusive Cuts &amp; Styles,3
"Palm Springs is @ Palm Springs, California",0
"smiling is your treasure, you're so well put together @ New York, New York",0
CUSTOM T colors for all prints. Shop link in bio ... .#lamborghini #Porsche #Maserati…,0
Don’t be lettin these kids think it’s ok to celebrate their failures @ Pure Gold Showgirls,1
These ladies are certainly wedding ready! .....Thank you to Expressions Photography…,0
#goals! my bro autoelementsdetailing going in!!! Holla at him for that work!!! #bmw #m3…,1
I DO ️L.A. ! Heading home to the ATL but I'll be back ... #lagoestola #LAWinters #loganlucky…,1
Happy Feet! its Friday! Time for the weekend. My feet couldn't be any happier right now.…,1
Our lovely LIVE Inc Mentor Ms. Sonya #journaling #LIVEInc #balchspringsreccenter…,0
Coach showed me where to do a trampoline #wallrun. Mikey's happy …,1
|| Day 1 on the market ️ in Gardena • This home is fresh off the #pinterest board of cutest!…,0
#Repost @user (get_repost)・・・ ️ Vote us as for your favorite hair salon in NOLA! ️…,0
@ College Park (Orlando),0
#throwbackthursday when I tried scalping my native potnuh @user for his hairline …,1
"ALL cars. @ Port Washington, Wisconsin",3
•9+2+9+2+0+1+7=30= 3 • it actually worked out best today. Eye ️ you betsybadwater #numbers…,1
Great #demo of vermontfarmsteadcheese at @user today! Lille Bebe on point! #cheese…,3
#mymoodtoday @ Atlas Cold Storage LLC,3
"Out for a morning run this morning, ran across Orange Beach's finest at the Fire Station on…",3
"Happy 28th Birthday, Peppa Pau! @ Bangkok Blvd Restaurant",0
Catching up on some tea #MeekonFleek @ Benny's on the Beach,3
Eight thanksgivings down with my man thankful for life &amp; everyone…,2
some amazing sights on our way to oregon! but we made it yesterday …,0
Get at me! Let's make some magic #groovehairlounge #hairbydeepattz @ Groove Hair Lounge,1
Friendsgiving success ️ ️ I feel like I can’t even tag all of you lol LOVE YOU ALL and so does…,1
"With the Osif's. (@ Joe's Crab Shack - @user in Garden Grove, CA w/ @user",3
The complete story #beautiful #bae #art #vibeandcreate #dowhatyoulove #musicproduction…,0
“I Feel It Coming” with theweeknd killing it!! What an incredible performance #theweeknd…,1
Happy to be alive. Smoke a cigar on me! @ Cuenca Cigars of Hollywood,3
What a time at the Beach in Miami! Happy Boi #MIAMI #FLORIDA #MRVACATION #DIRTY @ South Beach…,0
#Cinnamoroll and friends plushes are just too cute! #takemewithyou #sanrio #plush #puppy…,0
"#MyTribe ️ #thebarnes6 @ Hendersonville, Tennessee",3
More original #art inside @user @user YOUTH ART FAIR @user,3
@user @user he he he.,1
"#trump #mexico #wall #puertorico #45 #border #immigrants #barackobama @ Los Angeles, California",3
Bruh @user has me weak with this one #blackthankgivings…,1
Best girls night = Arcade Fire shrwd @ The Grand Prospect Hall,3
Up dos always so much fun. #wedding #updo #weddingplanner #funhair #torontohair #torontoblogger…,2
"Vamanas @ Brownsville, Texas",3
"Yoga while playing tambourine? @user says, ""No problem!"" #KellyHansen #Foreigner…",1
This squirrel @ Saint Mary Falls,0
Result from my lettering workshop this morning! Super excited to do more . Thanks @user for…,3
Good morning @ Stephen Klein Wellness Center,0
#HighTea at the gorgeous #baccarat Hotel with my #SamsungSquad. @ Baccarat Hotel New York,0
"15 WHAT ABOUT U ALL @ Thomaston, Georgia",1
BookIamShadow@gmail.com get at me @ South Central LA,1
Love my pretty ladies!! #ilovemyjob #singer #songwriter @user @ Capone's Restaurant Bar,0
The boys at homecoming game this weekend . #lafayettefootball #homecominggame @ Lafayette High…,0
A real love manikin challenge in mid convo my G ... likeeeeeeeeee!!!! Lmao I'm waab jess mannn…,0
Before and After on @user #haircolor #kennethshairsalon @ Kenneth's Hair Salons and…,3
@user you so good ️ ️ ️ @ The Analog - Theater &amp; Cafe,3
Birthday dinner for Dad @ Kincaid's,0
"Actually got somewhat of a sunrise this morning. @ The Standard,…",3
"So much fun @ Innisfil, Ontario",2
"No matter the letters, we're all Greek together Go Greek! #aoiibn @user",1
"Bunny @ Billings, Montana",2
️ #Dallas Texas @ Dallas Convention Center,3
Christmas Special!!! THE HOLY MILK MEN and their Quarts of Love!!! What a Joy!!! @ Utah,0
"My lovely staff made me this for my bday!! ️ ️ @ Toronto, Ontario",0
Cappin’ 6G @ Aiken Technical College,3
"Bae-sic. Picture by the amazing @user Outfit by: mio_mora @ Cheesman Park, Denver",3
Can't believe you're leaving me in 2 weeks! I love you twin …,1
#CampFire #Vermont @ The Webber's Homestead,3
"Oh, how I wish it were... cold, that is Ah well, next year at this time it will…",2
Me trying to flirt GOOD MORNING FAMILY &amp;…,1
"Loves hiding from the camera, don't you leroysane19 gotcha!!!!! #canthidefromme #mcfc #mancity…",1
"My niece Sarai ""Jolie"" she puts a smile on my face and just melts…",2
Awesome Saturday morning hike with my furry bff ️#saturdaymorning #walkeveryday #getmoving…,0
Going to attempt to shoot my #RTX in boxing today and edit a bunch of videos... help me @ Los…,3
"beautiful day for a beautiful wedding @ Frederick, Maryland",0
"If you don't do what you love, or love ️ what you do, then you are not living your life to the…",2
"My Manager at the Orlando Plastic Surgery Clinic is lovely Vivian Morijo , phone:…",0
I LOVE THIS! #TBT to this last Saturday when I got back on the decks at blondebarsd for…,1
Last night was litty shoutout to @user for capturing my ways…,3
25% OFF fine jewelry SALE only two more days! come on in or shop online with code FINE25 @user,0
"#OneChurch @ Los Angeles, California",3
️ @ Disney's Animal Kingdom,0
dropping the hottest mixtape soon: Semester 1 (Just Barely Hanging In There) @ Bressler Hall,3
"Spreading it then for the 18 Just stop sis @ Cleveland, Ohio",3
A dream of life @ The Thoroughbred Center,0
Woke up to SNOW! Freakin snow! I’m not sure Mina has ever seen this mina_the_boxer…,1
Tue/Thu 2:30pm Aqua with Tamara at Orange Super Sport will put a smile on your face and keep…,3
My first music video ever @ 7th Ward of New Orleans,3
"Some pocket grooves for ya with anjaliproject ️ @ KL Ranch Camp - ""On The River""",3
"If you're gonna make me wait, make it in cite spots like this (@ Big Cannoli Lane)",1
All you need#VegasWithLOVE # ️ @ The Venetian Las Vegas,4
It's #hotaf but she's excited for @user at @user so I am too. #luckymom…,1
Feeling the love at @user last-night ️ #anjunadeep #audiosanfrancisco #josephashworth…,4
We Extensions! #quickweave #extensionspecialist #allethnicities #weavespecialist #valleysalon…,3
Tomorrow I'll be at #TheBeatAuction junxioncomplex Check the flyer for more info. @ The…,3
"""Lookin for a job"" - dan_pregano Photo: @user timelessmedia_ #socal #delmarbeach @user",3
"So happy to be home ️ @ Indio, California",2
"Im using @user loop kit from @ Miami, Florida",3
This is about right for a normal picture for us. Happy Christmas tree lighting from us and our…,0
"Thanks, Maryke!! #itsthelittlethings #happy #teamawesome #hoboken #kindergartenteam…",0
"Couldn't help myself #rx7 #fd #girldriven _modifiedgirls #carchicks @ Tampa, Florida",1
I won't stop posting vegas pics! ️ @ The Venetian Las Vegas,3
"| HOTEL LUCIA | The lobby at @user in Portland is hot fire ! Filled with art, sculpture,…",3
"Good life choices (@ IHOP in Chicago, IL)",0
"#PressPlay Last Night At atlcomedytheater Perfoming W @user Our Song ""Love Games"" S/0…",3
"@ Greenville, South Carolina",3
"ugly @ Kent, Ohio",4
Family lunch. ️ ️ ️ @ DOC's Smokehouse &amp; Craft Bar,0
"New amber to play with, this is a big one! ️ @ Arcata, California",0
Visited the museum of the Bible today @ Museum of the Bible,0
Wine + ice chips = wine slushy. A grown up drink. @ Gaslamp Quarter,3
I think it's half full @ Starbucks,1
Road trip finds #BMSaloon #Laffy #livemusic #goodppl #goodfinds #highlife #lites #horseshoeart…,0
I got kicked off the roof taking this picture but I managed to get this shot so it's all good…,1
Happy half birthday to the biggest asshole around love you chalup …,0
This is the one for me! I love this woman. @ Blue Mountain Winery,0
Pick ups #ElCamino @ Casa Agria Specialty Ales,0
"There's still a flame... #MoveOn @ New York, New York",3
So happy for my friend!!! ️ #slayedbyrevkev #liftedbyrevkev #personalitieshairstudio @ South…,2
"Me and my cutest niece Amayeh on “National Day Of Mourning,” making faces …",0
"What my Saturday morning looked like! @ Bastian, Virginia",1
SPAWK N SAKOIAARTE BELLA TRICKY T ON TABLES @ The Funky Monk Tempe,3
.. #ubereverywhere #happyBirthdayIcey #couplesTrip @ Kwiker Liquor @ Carillon Beach,3
My love @ Inn At Vint Hill,0
Get your Adapt &amp; Conquer Hoodie Today! Follow adaptxconquerCheck out my full line Shop…,1
I took the hoodie off because it was hot I swear . Excited to be starting on a new journey in…,1
"""The eclipse is crazy man."" *haitian accent* @ Union County, New Jersey",4
painting makes her happy... and she's great at it~! Thank you kaitlynann_3 you did an amazing…,0
"happy birthday to us! but first and most importantly to patrick, I love you forever @ Toronto,…",0
Creating young photographers out of my students you can always count on Mr. Davis to say “aye…,2
Roe roe roe your spoon gently down the Beef... @user @ Charles Towne Fermentory,3
"@ Times Square, New York City",3
This photo is from this weekend when I was working at the event center re-staging. I haven't…,3
This is how we roll! #xmen #wolverine #storm #mystique #cosplay #costumes #halloween…,1
Fight it James fight you can do it. Lol naw I’m good until…,1
I tried to be chill but you're so hot that I melted @ Waitress the…,1
#Repost @user w/ &amp; thanks to fantastic #Rebellious writer @user Oh another…,3
"Hard times make me feel like it's worth it... #Vibing #Truth #Sauce @ Athens, Georgia",1
Indoor skate park (2/2) @ The Outlets at Orange,3
All set ! @user Prelims today! @user - Juniors@hhi_philippines @ Arizona…,3
"My home and heart @ Orlando, Florida",0
This will be us when Alabama wins @ AT&amp;T Stadium,1
"Finishing off the week like #blazernation @ The Complex (Valdosta, Georgia)",3
